date,open,high,low,close,volume
2018-01-02,235.4600067138672,235.4600067138672,225.77000427246094,228.00999450683594,9026900
2018-01-03,229.02000427246094,230.22000122070312,226.4199981689453,229.38999938964844,1108400
2018-01-04,230.5,233.47999572753906,229.41000366210938,232.66000366210938,673600
2018-01-05,233.3000030517578,235.42999267578125,232.63999938964844,233.75,570100
2018-01-08,233.60000610351562,236.63999938964844,232.3699951171875,236.0399932861328,353000
2018-01-09,236.67999267578125,240.1300048828125,236.33999633789062,239.1999969482422,513600
2018-01-10,238.05999755859375,238.52000427246094,236.00999450683594,237.3300018310547,729900
2018-01-11,237.52000427246094,239.8699951171875,236.27999877929688,239.27000427246094,482000
2018-01-12,240.97999572753906,248.0,240.97000122070312,247.42999267578125,423700
2018-01-16,247.60000610351562,248.3699951171875,235.0,235.14999389648438,701900
2018-01-17,237.02999877929688,237.52000427246094,235.52000427246094,237.24000549316406,427300
2018-01-18,237.91000366210938,238.2100067138672,236.30999755859375,236.8800048828125,329100
2018-01-19,237.97000122070312,243.22000122070312,236.82000732421875,242.1199951171875,469500
2018-01-22,241.49000549316406,241.75999450683594,237.16000366210938,238.8800048828125,292700
2018-01-23,239.32000732421875,239.32000732421875,234.41000366210938,235.0399932861328,382600
2018-01-24,234.99000549316406,239.52999877929688,234.99000549316406,238.13999938964844,483300
2018-01-25,238.47999572753906,242.66000366210938,238.2899932861328,241.25,293700
2018-01-26,241.77000427246094,248.14999389648438,239.0,247.75999450683594,395200
2018-01-29,247.1699981689453,249.3800048828125,246.69000244140625,247.6999969482422,1065400
2018-01-30,246.94000244140625,246.94000244140625,241.97999572753906,244.7899932861328,684400
2018-01-31,246.1999969482422,246.1999969482422,237.39999389648438,237.5399932861328,576000
2018-02-01,237.6300048828125,243.72000122070312,237.6300048828125,241.47000122070312,465800
2018-02-02,243.6999969482422,245.3800048828125,241.17999267578125,243.77000427246094,514400
2018-02-05,241.6699981689453,242.05999755859375,226.02999877929688,228.61000061035156,676700
2018-02-06,223.08999633789062,229.6199951171875,221.7100067138672,227.6699981689453,713700
2018-02-07,227.6699981689453,238.44000244140625,227.41000366210938,234.82000732421875,364600
2018-02-08,234.64999389648438,236.22000122070312,225.32000732421875,225.3699951171875,330200
2018-02-09,227.6199951171875,232.3000030517578,222.55999755859375,230.30999755859375,499600
2018-02-12,231.3300018310547,237.44000244140625,228.11000061035156,234.92999267578125,438800
2018-02-13,233.3699951171875,238.27999877929688,232.4499969482422,237.4600067138672,746500
2018-02-14,236.6699981689453,242.47000122070312,236.36000061035156,241.39999389648438,492100
2018-02-15,244.05999755859375,255.47999572753906,244.05999755859375,255.38999938964844,1055700
2018-02-16,258.5299987792969,267.2300109863281,258.5299987792969,265.70001220703125,980900
2018-02-20,265.3299865722656,269.8800048828125,261.7300109863281,266.1099853515625,782400
2018-02-21,266.54998779296875,276.69000244140625,265.739990234375,270.8800048828125,848500
2018-02-22,271.30999755859375,272.04998779296875,261.7900085449219,262.8299865722656,514100
2018-02-23,263.6600036621094,265.2200012207031,259.70001220703125,265.0199890136719,503200
2018-02-26,267.1400146484375,267.8900146484375,264.0899963378906,266.1700134277344,757800
2018-02-27,266.6600036621094,270.55999755859375,262.4599914550781,262.760009765625,539500
2018-02-28,263.8800048828125,266.5299987792969,261.9100036621094,262.010009765625,1095900
2018-03-01,262.9599914550781,266.79998779296875,258.54998779296875,260.30999755859375,631500
2018-03-02,258.79998779296875,262.44000244140625,255.19000244140625,260.8500061035156,478000
2018-03-05,260.1300048828125,261.2699890136719,253.3699951171875,260.0799865722656,597100
2018-03-06,260.3500061035156,261.5400085449219,257.3399963378906,258.6199951171875,435200
2018-03-07,255.92999267578125,260.1300048828125,253.91000366210938,259.54998779296875,516300
2018-03-08,261.1700134277344,262.1600036621094,258.1199951171875,260.95001220703125,393800
2018-03-09,262.0,264.3900146484375,260.5799865722656,264.0299987792969,309200
2018-03-12,264.0199890136719,264.260009765625,257.4800109863281,258.1600036621094,513100
2018-03-13,260.010009765625,260.70001220703125,257.67999267578125,258.6700134277344,481900
2018-03-14,259.3399963378906,259.989990234375,254.67999267578125,255.50999450683594,671600
2018-03-15,256.2200012207031,256.25,252.55999755859375,253.8699951171875,510900
2018-03-16,253.16000366210938,255.8300018310547,252.02999877929688,254.08999633789062,1103600
2018-03-19,254.0,255.1999969482422,252.08999633789062,254.0,476700
2018-03-20,254.10000610351562,258.0400085449219,254.10000610351562,256.5199890136719,734300
2018-03-21,257.20001220703125,259.8399963378906,255.52999877929688,255.6699981689453,316900
2018-03-22,253.3800048828125,254.97000122070312,248.74000549316406,249.14999389648438,370200
2018-03-23,249.64999389648438,258.9599914550781,249.11000061035156,253.97999572753906,529300
2018-03-26,259.010009765625,262.79998779296875,256.80999755859375,262.239990234375,470700
2018-03-27,263.7900085449219,264.5299987792969,253.11000061035156,254.77999877929688,587000
2018-03-28,255.88999938964844,256.6300048828125,251.2899932861328,253.17999267578125,479400
2018-03-29,255.64999389648438,259.3299865722656,253.9600067138672,257.760009765625,368800
2018-04-02,257.8800048828125,258.2900085449219,250.14999389648438,253.41000366210938,512600
2018-04-03,253.7899932861328,259.2699890136719,253.7899932861328,259.1300048828125,476700
2018-04-04,254.8000030517578,260.1199951171875,253.3000030517578,259.9100036621094,418400
2018-04-05,261.17999267578125,263.1000061035156,259.0,260.989990234375,284200
2018-04-06,258.3599853515625,260.6300048828125,254.39999389648438,256.30999755859375,595000
2018-04-09,257.8999938964844,260.3900146484375,256.57000732421875,257.1400146484375,256800
2018-04-10,260.0,260.45001220703125,254.4600067138672,254.8000030517578,349800
2018-04-11,253.85000610351562,257.489990234375,253.42999267578125,254.52000427246094,290000
2018-04-12,255.72999572753906,259.6700134277344,254.8699951171875,257.2099914550781,362700
2018-04-13,258.5799865722656,258.5799865722656,254.61000061035156,256.6700134277344,414500
2018-04-16,258.32000732421875,259.6400146484375,257.2099914550781,258.70001220703125,211800
2018-04-17,259.8500061035156,263.6499938964844,259.8500061035156,260.989990234375,338900
2018-04-18,262.70001220703125,264.5,262.0899963378906,263.79998779296875,281700
2018-04-19,263.8699951171875,266.3399963378906,262.2900085449219,265.5899963378906,258400
2018-04-20,265.9100036621094,266.05999755859375,261.79998779296875,263.55999755859375,215800
2018-04-23,263.9100036621094,265.5,262.8900146484375,264.9700012207031,190100
2018-04-24,266.54998779296875,267.7300109863281,252.77999877929688,255.77999877929688,290300
2018-04-25,255.77999877929688,256.8999938964844,248.4199981689453,252.5,357200
2018-04-26,252.85000610351562,253.35000610351562,249.3699951171875,251.5,226100
2018-04-27,251.6199951171875,252.25999450683594,244.75,245.77000427246094,469300
2018-04-30,245.41000366210938,247.1999969482422,243.1300048828125,243.2100067138672,386300
2018-05-01,242.6699981689453,243.4199981689453,229.58999633789062,234.72000122070312,726000
2018-05-02,233.77000427246094,237.80999755859375,230.3699951171875,231.75999450683594,591500
2018-05-03,228.38999938964844,228.38999938964844,206.27000427246094,207.3300018310547,1436400
2018-05-04,206.91000366210938,210.9600067138672,201.91000366210938,210.66000366210938,1250600
2018-05-07,210.42999267578125,217.27999877929688,210.32000732421875,215.83999633789062,789700
2018-05-08,215.77000427246094,221.92999267578125,215.27000427246094,221.80999755859375,909900
