date,open,high,low,close,volume
2018-01-02,118.16999816894531,119.58999633789062,117.37000274658203,119.54000091552734,1674500
2018-01-03,119.69000244140625,120.3499984741211,119.16999816894531,120.16000366210938,1493700
2018-01-04,120.44000244140625,121.9000015258789,120.41999816894531,121.63999938964844,1237000
2018-01-05,121.93000030517578,122.91999816894531,121.4800033569336,122.83000183105469,848200
2018-01-08,122.94000244140625,122.94000244140625,121.88999938964844,121.98999786376953,2727300
2018-01-09,122.0,122.91000366210938,121.6500015258789,122.25,720100
2018-01-10,122.05000305175781,122.12000274658203,120.8499984741211,121.18000030517578,1026700
2018-01-11,121.30999755859375,122.0999984741211,120.9000015258789,121.48999786376953,1078900
2018-01-12,122.08000183105469,122.94999694824219,121.33000183105469,122.8499984741211,1118500
2018-01-16,122.81999969482422,122.9000015258789,121.80999755859375,122.16000366210938,1014400
2018-01-17,122.62000274658203,125.75,121.62999725341797,123.22000122070312,978900
2018-01-18,122.9000015258789,123.61000061035156,122.45999908447266,122.83999633789062,929300
2018-01-19,123.44000244140625,125.2699966430664,123.16000366210938,124.52999877929688,1177900
2018-01-22,124.0999984741211,125.69999694824219,124.0,125.0,1326400
2018-01-23,124.98999786376953,125.70999908447266,124.4000015258789,124.98999786376953,923200
2018-01-24,125.55000305175781,126.3499984741211,125.0999984741211,125.7300033569336,1500500
2018-01-25,126.20999908447266,127.44000244140625,125.73999786376953,126.75,1045700
2018-01-26,127.56999969482422,127.7300033569336,126.58000183105469,127.48999786376953,1087900
2018-01-29,127.2300033569336,127.37999725341797,124.16000366210938,124.7699966430664,1005700
2018-01-30,123.81999969482422,125.13999938964844,122.95999908447266,123.08000183105469,1576100
2018-01-31,123.81999969482422,125.69000244140625,122.91000366210938,124.93000030517578,887700
2018-02-01,124.8499984741211,125.05000305175781,123.48999786376953,124.1500015258789,676500
2018-02-02,123.41999816894531,123.41999816894531,121.06999969482422,121.48999786376953,1661100
2018-02-05,120.9000015258789,123.23999786376953,118.11000061035156,118.4000015258789,1452100
2018-02-06,116.1500015258789,119.4800033569336,116.0,118.41000366210938,1462500
2018-02-07,118.2300033569336,120.6500015258789,117.37999725341797,117.5999984741211,1126100
2018-02-08,117.69999694824219,119.0999984741211,113.01000213623047,114.0,1572300
2018-02-09,114.41999816894531,116.0999984741211,108.33000183105469,112.19999694824219,2839400
2018-02-12,112.80999755859375,114.80000305175781,112.18000030517578,114.4000015258789,1117000
2018-02-13,114.0,115.4000015258789,113.5,114.55000305175781,699800
2018-02-14,113.83000183105469,115.77999877929688,112.81999969482422,114.05000305175781,1323800
2018-02-15,114.31999969482422,117.72000122070312,113.5,117.16999816894531,1253600
2018-02-16,117.05000305175781,118.45999908447266,116.81999969482422,117.45999908447266,804600
2018-02-20,116.91999816894531,117.55999755859375,115.16000366210938,115.55000305175781,1102400
2018-02-21,115.94000244140625,116.76000213623047,113.79000091552734,113.83000183105469,1160600
2018-02-22,114.79000091552734,116.20999908447266,114.5,115.20999908447266,1342200
2018-02-23,115.58000183105469,116.19999694824219,114.22000122070312,115.4000015258789,1298300
2018-02-26,115.5,116.5,114.4000015258789,115.04000091552734,1235500
2018-02-27,115.22000122070312,115.6500015258789,113.7300033569336,114.19000244140625,1130000
2018-02-28,114.88999938964844,115.19999694824219,113.0,113.0,1120800
2018-03-01,113.29000091552734,114.0,110.55000305175781,111.5,1660800
2018-03-02,112.75,117.61000061035156,112.08999633789062,117.2300033569336,2811200
2018-03-05,116.9800033569336,122.0,116.9800033569336,121.3499984741211,2088100
2018-03-06,121.48999786376953,122.3499984741211,120.69000244140625,121.38999938964844,1446700
2018-03-07,120.97000122070312,122.0,119.83999633789062,121.12000274658203,1039000
2018-03-08,121.20999908447266,122.0,120.41000366210938,120.95999908447266,830300
2018-03-09,121.66999816894531,124.91999816894531,121.0999984741211,124.91999816894531,1575300
2018-03-12,125.02999877929688,125.4000015258789,123.80999755859375,124.87000274658203,926200
2018-03-13,125.44000244140625,125.4800033569336,123.30999755859375,123.73999786376953,958700
2018-03-14,124.22000122070312,124.55000305175781,122.30999755859375,123.19000244140625,869200
2018-03-15,123.05999755859375,124.97000122070312,122.51000213623047,123.6500015258789,704500
2018-03-16,123.72000122070312,124.2300033569336,122.94000244140625,123.45999908447266,968200
2018-03-19,123.27999877929688,123.68000030517578,121.4000015258789,122.26000213623047,1216900
2018-03-20,122.7300033569336,123.91000366210938,121.95999908447266,123.08999633789062,1033900
2018-03-21,123.52999877929688,124.2699966430664,120.91999816894531,121.06999969482422,1140900
2018-03-22,120.4000015258789,120.4000015258789,117.2699966430664,117.62999725341797,1966500
2018-03-23,117.5,119.05999755859375,115.80999755859375,115.8499984741211,978300
2018-03-26,117.2300033569336,117.97000122070312,115.8499984741211,117.97000122070312,615300
2018-03-27,118.37000274658203,119.08999633789062,115.9000015258789,116.41999816894531,875300
2018-03-28,117.16000366210938,121.76000213623047,117.16000366210938,119.04000091552734,1550900
2018-03-29,119.30000305175781,119.30000305175781,116.9000015258789,117.80999755859375,986100
2018-04-02,117.69999694824219,117.69999694824219,113.62000274658203,114.94999694824219,981300
2018-04-03,115.13999938964844,118.45999908447266,114.29000091552734,118.37999725341797,1157800
2018-04-04,117.0,119.30999755859375,116.70999908447266,119.08000183105469,957500
2018-04-05,119.5,119.87999725341797,118.05999755859375,119.62000274658203,887500
2018-04-06,119.0,119.63999938964844,116.7699966430664,117.58000183105469,865300
2018-04-09,118.69999694824219,118.69999694824219,116.55999755859375,116.8499984741211,1045200
2018-04-10,117.45999908447266,118.23999786376953,116.05999755859375,117.9800033569336,1055900
2018-04-11,117.2699966430664,118.5999984741211,116.9800033569336,117.30999755859375,565800
2018-04-12,117.61000061035156,118.06999969482422,116.73999786376953,116.91000366210938,555200
2018-04-13,117.26000213623047,117.52999877929688,115.7300033569336,116.0,941000
2018-04-16,117.16000366210938,117.36000061035156,116.30999755859375,116.66000366210938,604800
2018-04-17,117.4800033569336,119.19000244140625,117.08999633789062,118.9000015258789,448200
2018-04-18,118.91000366210938,119.47000122070312,118.33000183105469,118.4000015258789,620700
2018-04-19,118.41000366210938,119.27999877929688,117.79000091552734,118.77999877929688,758400
2018-04-20,119.04000091552734,120.33999633789062,118.33000183105469,118.87999725341797,1030300
2018-04-23,119.22000122070312,120.16999816894531,118.94000244140625,119.62000274658203,703300
2018-04-24,119.94999694824219,120.62999725341797,118.19999694824219,119.12999725341797,671800
2018-04-25,118.62000274658203,119.9800033569336,117.29000091552734,119.83999633789062,1058500
2018-04-26,117.7300033569336,117.81999969482422,114.26000213623047,115.97000122070312,1928600
2018-04-27,115.86000061035156,116.0199966430664,113.44999694824219,114.27999877929688,903800
2018-04-30,114.66999816894531,114.80999755859375,111.72000122070312,112.05000305175781,1328000
2018-05-01,111.88999938964844,113.16000366210938,111.43000030517578,113.02999877929688,718400
2018-05-02,112.31999969482422,113.91000366210938,112.0999984741211,112.70999908447266,771200
2018-05-03,112.52999877929688,112.77999877929688,110.95999908447266,112.5,567300
2018-05-04,111.8499984741211,112.88999938964844,111.30000305175781,112.45999908447266,611900
2018-05-07,112.80999755859375,113.9800033569336,112.72000122070312,113.0,1203600
2018-05-08,112.19000244140625,112.88999938964844,110.86000061035156,111.26000213623047,1067800
2018-05-09,111.70999908447266,114.37000274658203,111.62999725341797,113.86000061035156,892100
2018-05-10,114.3499984741211,115.69999694824219,114.16999816894531,114.81999969482422,764400
2018-05-11,115.05000305175781,115.62999725341797,114.5,114.72000122070312,757300
2018-05-14,114.80999755859375,114.80999755859375,113.33999633789062,113.48999786376953,839700
